filename,label
audio_1187.wav,4.373700114080784
audio_452.wav,4.338834774776408
audio_335.wav,4.334024806569912
audio_268.wav,4.337097131299758
audio_330.wav,4.217431891188657
audio_637.wav,4.324908778833361
audio_339.wav,4.376486705242435
audio_1088.wav,4.272515547985853
audio_397.wav,4.278593922257137
audio_1136.wav,4.257669977720167
audio_153.wav,4.358107849603243
audio_99.wav,4.420851350392887
audio_249.wav,4.40790728529262
audio_590.wav,4.437385384180323
audio_57.wav,4.313113353789329
audio_749.wav,4.44944399585446
audio_978.wav,4.588456191130966
audio_981.wav,4.736611455303106
audio_563.wav,4.887122662350047
audio_531.wav,4.935269452867131
audio_787.wav,4.949005469944191
audio_1079.wav,4.962833368472347
audio_550.wav,4.927999106778894
audio_641.wav,4.954480982405719
audio_1001.wav,4.944365634431393
